pair	counts	frac	slide_submitter_id
CAFs-tumor_purity	136	0.3358024691358025	TCGA-D3-A3MV-06A-01-TSA
T_cells-endothelial_cells	161	0.46938775510204084	TCGA-D3-A3MV-06A-01-TSA
T_cells-tumor_purity	90	0.2702702702702703	TCGA-D3-A3MV-06A-01-TSA
endothelial_cells-tumor_purity	122	0.30730478589420657	TCGA-D3-A3MV-06A-01-TSA
CAFs-T_cells	69	0.43670886075949367	TCGA-EE-A2MM-06A-01-TSA
CAFs-endothelial_cells	19	0.15702479338842976	TCGA-EE-A2MM-06A-01-TSA
CAFs-tumor_purity	73	0.2644927536231884	TCGA-EE-A2MM-06A-01-TSA
T_cells-endothelial_cells	18	0.16822429906542055	TCGA-EE-A2MM-06A-01-TSA
T_cells-tumor_purity	47	0.16376306620209058	TCGA-EE-A2MM-06A-01-TSA
endothelial_cells-tumor_purity	6	0.024896265560165973	TCGA-EE-A2MM-06A-01-TSA
CAFs-T_cells	63	0.11886792452830189	TCGA-FR-A729-06A-01-TS1
CAFs-endothelial_cells	36	0.3	TCGA-FR-A729-06A-01-TS1
CAFs-tumor_purity	0	0.0	TCGA-FR-A729-06A-01-TS1
T_cells-endothelial_cells	93	0.17547169811320754	TCGA-FR-A729-06A-01-TS1
T_cells-tumor_purity	97	0.1349095966620306	TCGA-FR-A729-06A-01-TS1
endothelial_cells-tumor_purity	0	0.0	TCGA-FR-A729-06A-01-TS1
CAFs-T_cells	55	0.270935960591133	TCGA-QB-A6FS-06A-01-TSA
CAFs-endothelial_cells	109	0.36577181208053694	TCGA-QB-A6FS-06A-01-TSA
CAFs-tumor_purity	39	0.16049382716049382	TCGA-QB-A6FS-06A-01-TSA
T_cells-endothelial_cells	126	0.40514469453376206	TCGA-QB-A6FS-06A-01-TSA
T_cells-tumor_purity	34	0.1223021582733813	TCGA-QB-A6FS-06A-01-TSA
endothelial_cells-tumor_purity	144	0.45425867507886436	TCGA-QB-A6FS-06A-01-TSA
CAFs-T_cells	102	0.2947976878612717	TCGA-EB-A44O-01A-01-TSA
CAFs-endothelial_cells	67	0.3004484304932735	TCGA-EB-A44O-01A-01-TSA
CAFs-tumor_purity	113	0.2144212523719165	TCGA-EB-A44O-01A-01-TSA
T_cells-endothelial_cells	31	0.11439114391143912	TCGA-EB-A44O-01A-01-TSA
T_cells-tumor_purity	131	0.2514395393474088	TCGA-EB-A44O-01A-01-TSA
endothelial_cells-tumor_purity	15	0.031315240083507306	TCGA-EB-A44O-01A-01-TSA
CAFs-T_cells	48	0.15737704918032788	TCGA-EE-A3AA-06A-01-TSA
CAFs-endothelial_cells	71	0.285140562248996	TCGA-EE-A3AA-06A-01-TSA
CAFs-tumor_purity	24	0.0933852140077821	TCGA-EE-A3AA-06A-01-TSA
T_cells-endothelial_cells	138	0.35844155844155845	TCGA-EE-A3AA-06A-01-TSA
T_cells-tumor_purity	48	0.11009174311926606	TCGA-EE-A3AA-06A-01-TSA
endothelial_cells-tumor_purity	106	0.3072463768115942	TCGA-EE-A3AA-06A-01-TSA
CAFs-T_cells	85	0.1644100580270793	TCGA-WE-A8JZ-06A-01-TSA
CAFs-endothelial_cells	319	0.6170212765957447	TCGA-WE-A8JZ-06A-01-TSA
CAFs-tumor_purity	356	0.6334519572953736	TCGA-WE-A8JZ-06A-01-TSA
T_cells-endothelial_cells	79	0.2415902140672783	TCGA-WE-A8JZ-06A-01-TSA
T_cells-tumor_purity	2	0.00411522633744856	TCGA-WE-A8JZ-06A-01-TSA
endothelial_cells-tumor_purity	175	0.31992687385740404	TCGA-WE-A8JZ-06A-01-TSA
CAFs-T_cells	477	0.8112244897959183	TCGA-FS-A1ZD-06A-01-TSA
CAFs-endothelial_cells	561	0.9508474576271186	TCGA-FS-A1ZD-06A-01-TSA
CAFs-tumor_purity	38	0.06484641638225255	TCGA-FS-A1ZD-06A-01-TSA
T_cells-endothelial_cells	497	0.8352941176470589	TCGA-FS-A1ZD-06A-01-TSA
T_cells-tumor_purity	32	0.0600375234521576	TCGA-FS-A1ZD-06A-01-TSA
endothelial_cells-tumor_purity	60	0.10152284263959391	TCGA-FS-A1ZD-06A-01-TSA
CAFs-T_cells	0	0.0	TCGA-D3-A3ML-06A-01-TSA
CAFs-endothelial_cells	1	0.03571428571428571	TCGA-D3-A3ML-06A-01-TSA
CAFs-tumor_purity	0	0.0	TCGA-D3-A3ML-06A-01-TSA
T_cells-endothelial_cells	2	0.06666666666666667	TCGA-D3-A3ML-06A-01-TSA
T_cells-tumor_purity	1	0.004219409282700422	TCGA-D3-A3ML-06A-01-TSA
endothelial_cells-tumor_purity	23	0.0970464135021097	TCGA-D3-A3ML-06A-01-TSA
CAFs-T_cells	217	0.3715753424657534	TCGA-ER-A196-01A-01-TSA
CAFs-endothelial_cells	312	0.6419753086419753	TCGA-ER-A196-01A-01-TSA
CAFs-tumor_purity	148	0.26666666666666666	TCGA-ER-A196-01A-01-TSA
T_cells-endothelial_cells	159	0.30228136882129275	TCGA-ER-A196-01A-01-TSA
T_cells-tumor_purity	41	0.07468123861566485	TCGA-ER-A196-01A-01-TSA
endothelial_cells-tumor_purity	94	0.19066937119675456	TCGA-ER-A196-01A-01-TSA
CAFs-T_cells	16	0.09090909090909091	TCGA-WE-A8ZM-06A-01-TS1
CAFs-endothelial_cells	117	0.7005988023952096	TCGA-WE-A8ZM-06A-01-TS1
CAFs-tumor_purity	54	0.16265060240963855	TCGA-WE-A8ZM-06A-01-TS1
T_cells-endothelial_cells	13	0.10077519379844961	TCGA-WE-A8ZM-06A-01-TS1
T_cells-tumor_purity	7	0.029535864978902954	TCGA-WE-A8ZM-06A-01-TS1
endothelial_cells-tumor_purity	14	0.043478260869565216	TCGA-WE-A8ZM-06A-01-TS1
CAFs-T_cells	199	0.38269230769230766	TCGA-FS-A1ZY-06A-01-TS1
CAFs-endothelial_cells	327	0.7299107142857143	TCGA-FS-A1ZY-06A-01-TS1
CAFs-tumor_purity	107	0.15828402366863906	TCGA-FS-A1ZY-06A-01-TS1
T_cells-endothelial_cells	224	0.42105263157894735	TCGA-FS-A1ZY-06A-01-TS1
T_cells-tumor_purity	157	0.2586490939044481	TCGA-FS-A1ZY-06A-01-TS1
endothelial_cells-tumor_purity	133	0.19359534206695778	TCGA-FS-A1ZY-06A-01-TS1
CAFs-T_cells	75	0.3865979381443299	TCGA-EE-A3AE-06A-01-TSA
CAFs-endothelial_cells	80	0.44692737430167595	TCGA-EE-A3AE-06A-01-TSA
CAFs-tumor_purity	9	0.05113636363636364	TCGA-EE-A3AE-06A-01-TSA
T_cells-endothelial_cells	119	0.5336322869955157	TCGA-EE-A3AE-06A-01-TSA
T_cells-tumor_purity	22	0.08943089430894309	TCGA-EE-A3AE-06A-01-TSA
endothelial_cells-tumor_purity	25	0.1072961373390558	TCGA-EE-A3AE-06A-01-TSA
CAFs-T_cells	152	0.254606365159129	TCGA-D9-A4Z3-01A-01-TS1
CAFs-endothelial_cells	394	0.7255985267034991	TCGA-D9-A4Z3-01A-01-TS1
CAFs-tumor_purity	258	0.3891402714932127	TCGA-D9-A4Z3-01A-01-TS1
T_cells-endothelial_cells	113	0.22113502935420742	TCGA-D9-A4Z3-01A-01-TS1
T_cells-tumor_purity	54	0.09747292418772563	TCGA-D9-A4Z3-01A-01-TS1
endothelial_cells-tumor_purity	181	0.2943089430894309	TCGA-D9-A4Z3-01A-01-TS1
CAFs-T_cells	144	0.4350453172205438	TCGA-EB-A24D-01A-01-TSA
CAFs-endothelial_cells	263	0.801829268292683	TCGA-EB-A24D-01A-01-TSA
CAFs-tumor_purity	222	0.6472303206997084	TCGA-EB-A24D-01A-01-TSA
T_cells-endothelial_cells	120	0.40268456375838924	TCGA-EB-A24D-01A-01-TSA
T_cells-tumor_purity	67	0.20615384615384616	TCGA-EB-A24D-01A-01-TSA
endothelial_cells-tumor_purity	165	0.48104956268221577	TCGA-EB-A24D-01A-01-TSA
CAFs-T_cells	125	0.28735632183908044	TCGA-DA-A95Z-06A-01-TSA
CAFs-endothelial_cells	203	0.5205128205128206	TCGA-DA-A95Z-06A-01-TSA
CAFs-tumor_purity	207	0.36252189141856395	TCGA-DA-A95Z-06A-01-TSA
T_cells-endothelial_cells	73	0.21098265895953758	TCGA-DA-A95Z-06A-01-TSA
T_cells-tumor_purity	74	0.13962264150943396	TCGA-DA-A95Z-06A-01-TSA
endothelial_cells-tumor_purity	120	0.23210831721470018	TCGA-DA-A95Z-06A-01-TSA
CAFs-T_cells	154	0.5384615384615384	TCGA-EE-A29V-06A-01-TSA
CAFs-endothelial_cells	200	0.6309148264984227	TCGA-EE-A29V-06A-01-TSA
CAFs-tumor_purity	47	0.16607773851590105	TCGA-EE-A29V-06A-01-TSA
T_cells-endothelial_cells	213	0.6826923076923077	TCGA-EE-A29V-06A-01-TSA
T_cells-tumor_purity	24	0.07643312101910828	TCGA-EE-A29V-06A-01-TSA
endothelial_cells-tumor_purity	80	0.23880597014925373	TCGA-EE-A29V-06A-01-TSA
CAFs-T_cells	35	0.07847533632286996	TCGA-EB-A5SH-06A-01-TSA
CAFs-endothelial_cells	342	0.5796610169491525	TCGA-EB-A5SH-06A-01-TSA
CAFs-tumor_purity	236	0.21711131554737811	TCGA-EB-A5SH-06A-01-TSA
T_cells-endothelial_cells	53	0.08862876254180602	TCGA-EB-A5SH-06A-01-TSA
T_cells-tumor_purity	61	0.06218144750254842	TCGA-EB-A5SH-06A-01-TSA
endothelial_cells-tumor_purity	386	0.3486901535682023	TCGA-EB-A5SH-06A-01-TSA
CAFs-T_cells	115	0.12806236080178174	TCGA-EB-A44Q-06A-01-TSA
CAFs-endothelial_cells	54	0.2634146341463415	TCGA-EB-A44Q-06A-01-TSA
CAFs-tumor_purity	3	0.008955223880597015	TCGA-EB-A44Q-06A-01-TSA
T_cells-endothelial_cells	138	0.15367483296213807	TCGA-EB-A44Q-06A-01-TSA
T_cells-tumor_purity	154	0.16024973985431842	TCGA-EB-A44Q-06A-01-TSA
endothelial_cells-tumor_purity	11	0.03142857142857143	TCGA-EB-A44Q-06A-01-TSA
CAFs-T_cells	243	0.41116751269035534	TCGA-EE-A2GE-06A-01-TS1
CAFs-endothelial_cells	318	0.6638830897703549	TCGA-EE-A2GE-06A-01-TS1
CAFs-tumor_purity	84	0.13658536585365855	TCGA-EE-A2GE-06A-01-TS1
T_cells-endothelial_cells	195	0.3584558823529412	TCGA-EE-A2GE-06A-01-TS1
T_cells-tumor_purity	54	0.0919931856899489	TCGA-EE-A2GE-06A-01-TS1
endothelial_cells-tumor_purity	50	0.09025270758122744	TCGA-EE-A2GE-06A-01-TS1
CAFs-T_cells	4	0.04395604395604396	TCGA-D9-A6EG-06A-01-TS1
CAFs-endothelial_cells	79	0.09552599758162031	TCGA-D9-A6EG-06A-01-TS1
CAFs-tumor_purity	54	0.05934065934065934	TCGA-D9-A6EG-06A-01-TS1
T_cells-endothelial_cells	10	0.012121212121212121	TCGA-D9-A6EG-06A-01-TS1
T_cells-tumor_purity	4	0.0044994375703037125	TCGA-D9-A6EG-06A-01-TS1
endothelial_cells-tumor_purity	774	0.832258064516129	TCGA-D9-A6EG-06A-01-TS1
CAFs-T_cells	75	0.20270270270270271	TCGA-EB-A85J-01A-01-TSA
CAFs-endothelial_cells	109	0.4801762114537445	TCGA-EB-A85J-01A-01-TSA
CAFs-tumor_purity	6	0.009554140127388535	TCGA-EB-A85J-01A-01-TSA
T_cells-endothelial_cells	129	0.3056872037914692	TCGA-EB-A85J-01A-01-TSA
T_cells-tumor_purity	141	0.19915254237288135	TCGA-EB-A85J-01A-01-TSA
endothelial_cells-tumor_purity	51	0.07402031930333818	TCGA-EB-A85J-01A-01-TSA
CAFs-T_cells	28	0.12334801762114538	TCGA-WE-A8K6-06A-01-TS1
CAFs-endothelial_cells	104	0.47706422018348627	TCGA-WE-A8K6-06A-01-TS1
CAFs-tumor_purity	119	0.19636963696369636	TCGA-WE-A8K6-06A-01-TS1
T_cells-endothelial_cells	20	0.16260162601626016	TCGA-WE-A8K6-06A-01-TS1
T_cells-tumor_purity	16	0.03018867924528302	TCGA-WE-A8K6-06A-01-TS1
endothelial_cells-tumor_purity	14	0.02337228714524207	TCGA-WE-A8K6-06A-01-TS1
CAFs-T_cells	353	0.573051948051948	TCGA-GF-A4EO-06A-01-TS1
CAFs-endothelial_cells	321	0.6577868852459017	TCGA-GF-A4EO-06A-01-TS1
CAFs-tumor_purity	2	0.005376344086021506	TCGA-GF-A4EO-06A-01-TS1
T_cells-endothelial_cells	446	0.7263843648208469	TCGA-GF-A4EO-06A-01-TS1
T_cells-tumor_purity	11	0.017915309446254073	TCGA-GF-A4EO-06A-01-TS1
endothelial_cells-tumor_purity	3	0.006493506493506494	TCGA-GF-A4EO-06A-01-TS1
CAFs-T_cells	123	0.25894736842105265	TCGA-DA-A3F5-06A-01-TSA
CAFs-endothelial_cells	40	0.272108843537415	TCGA-DA-A3F5-06A-01-TSA
CAFs-tumor_purity	2	0.01020408163265306	TCGA-DA-A3F5-06A-01-TSA
T_cells-endothelial_cells	43	0.09071729957805907	TCGA-DA-A3F5-06A-01-TSA
T_cells-tumor_purity	48	0.1	TCGA-DA-A3F5-06A-01-TSA
endothelial_cells-tumor_purity	1	0.008620689655172414	TCGA-DA-A3F5-06A-01-TSA
CAFs-T_cells	0	0.0	TCGA-ER-A3ES-06A-01-TSA
CAFs-endothelial_cells	0	0.0	TCGA-ER-A3ES-06A-01-TSA
CAFs-tumor_purity	0	0.0	TCGA-ER-A3ES-06A-01-TSA
T_cells-endothelial_cells	2	0.06896551724137931	TCGA-ER-A3ES-06A-01-TSA
T_cells-tumor_purity	12	0.031578947368421054	TCGA-ER-A3ES-06A-01-TSA
endothelial_cells-tumor_purity	12	0.031496062992125984	TCGA-ER-A3ES-06A-01-TSA
CAFs-T_cells	155	0.6224899598393574	TCGA-EB-A5UL-06A-01-TSA
CAFs-endothelial_cells	158	0.7417840375586855	TCGA-EB-A5UL-06A-01-TSA
CAFs-tumor_purity	0	0.0	TCGA-EB-A5UL-06A-01-TSA
T_cells-endothelial_cells	194	0.749034749034749	TCGA-EB-A5UL-06A-01-TSA
T_cells-tumor_purity	26	0.060324825986078884	TCGA-EB-A5UL-06A-01-TSA
endothelial_cells-tumor_purity	11	0.026634382566585957	TCGA-EB-A5UL-06A-01-TSA
CAFs-T_cells	246	0.5394736842105263	TCGA-D9-A3Z3-06A-01-TS1
CAFs-endothelial_cells	290	0.5492424242424242	TCGA-D9-A3Z3-06A-01-TS1
CAFs-tumor_purity	45	0.06818181818181818	TCGA-D9-A3Z3-06A-01-TS1
T_cells-endothelial_cells	326	0.5759717314487632	TCGA-D9-A3Z3-06A-01-TS1
T_cells-tumor_purity	79	0.11285714285714285	TCGA-D9-A3Z3-06A-01-TS1
endothelial_cells-tumor_purity	162	0.22100954979536153	TCGA-D9-A3Z3-06A-01-TS1
CAFs-T_cells	120	0.2643171806167401	TCGA-EE-A29P-06A-01-TSA
CAFs-endothelial_cells	124	0.3911671924290221	TCGA-EE-A29P-06A-01-TSA
CAFs-tumor_purity	12	0.01990049751243781	TCGA-EE-A29P-06A-01-TSA
T_cells-endothelial_cells	184	0.3465160075329567	TCGA-EE-A29P-06A-01-TSA
T_cells-tumor_purity	208	0.3054331864904552	TCGA-EE-A29P-06A-01-TSA
endothelial_cells-tumor_purity	119	0.18681318681318682	TCGA-EE-A29P-06A-01-TSA
CAFs-T_cells	256	0.6826666666666666	TCGA-DA-A1HY-06A-01-TSA
CAFs-endothelial_cells	244	0.7305389221556886	TCGA-DA-A1HY-06A-01-TSA
CAFs-tumor_purity	112	0.3018867924528302	TCGA-DA-A1HY-06A-01-TSA
T_cells-endothelial_cells	199	0.5527777777777778	TCGA-DA-A1HY-06A-01-TSA
T_cells-tumor_purity	104	0.28888888888888886	TCGA-DA-A1HY-06A-01-TSA
endothelial_cells-tumor_purity	75	0.22321428571428573	TCGA-DA-A1HY-06A-01-TSA
CAFs-T_cells	24	0.13333333333333333	TCGA-GN-A4U7-06A-02-TS2
CAFs-endothelial_cells	33	0.1658291457286432	TCGA-GN-A4U7-06A-02-TS2
CAFs-tumor_purity	9	0.03383458646616541	TCGA-GN-A4U7-06A-02-TS2
T_cells-endothelial_cells	81	0.2903225806451613	TCGA-GN-A4U7-06A-02-TS2
T_cells-tumor_purity	57	0.16473988439306358	TCGA-GN-A4U7-06A-02-TS2
endothelial_cells-tumor_purity	98	0.29429429429429427	TCGA-GN-A4U7-06A-02-TS2
CAFs-T_cells	226	0.4621676891615542	TCGA-XV-A9W5-01A-01-TSA
CAFs-endothelial_cells	257	0.5433403805496829	TCGA-XV-A9W5-01A-01-TSA
CAFs-tumor_purity	164	0.24773413897280966	TCGA-XV-A9W5-01A-01-TSA
T_cells-endothelial_cells	167	0.48265895953757226	TCGA-XV-A9W5-01A-01-TSA
T_cells-tumor_purity	21	0.03571428571428571	TCGA-XV-A9W5-01A-01-TSA
endothelial_cells-tumor_purity	33	0.05583756345177665	TCGA-XV-A9W5-01A-01-TSA
CAFs-T_cells	244	0.3451202263083451	TCGA-D9-A149-06A-01-TS1
CAFs-endothelial_cells	336	0.48484848484848486	TCGA-D9-A149-06A-01-TS1
CAFs-tumor_purity	223	0.2062904717853839	TCGA-D9-A149-06A-01-TS1
T_cells-endothelial_cells	195	0.4304635761589404	TCGA-D9-A149-06A-01-TS1
T_cells-tumor_purity	10	0.01095290251916758	TCGA-D9-A149-06A-01-TS1
endothelial_cells-tumor_purity	62	0.06602768903088392	TCGA-D9-A149-06A-01-TS1
CAFs-T_cells	12	0.13043478260869565	TCGA-EE-A3AC-06A-01-TSA
CAFs-endothelial_cells	6	0.14634146341463414	TCGA-EE-A3AC-06A-01-TSA
CAFs-tumor_purity	0	0.0	TCGA-EE-A3AC-06A-01-TSA
T_cells-endothelial_cells	12	0.10434782608695652	TCGA-EE-A3AC-06A-01-TSA
T_cells-tumor_purity	37	0.054411764705882354	TCGA-EE-A3AC-06A-01-TSA
endothelial_cells-tumor_purity	23	0.03610675039246468	TCGA-EE-A3AC-06A-01-TSA
CAFs-T_cells	29	0.11983471074380166	TCGA-FS-A4F9-06A-01-TSA
CAFs-endothelial_cells	54	0.2918918918918919	TCGA-FS-A4F9-06A-01-TSA
CAFs-tumor_purity	19	0.07335907335907337	TCGA-FS-A4F9-06A-01-TSA
T_cells-endothelial_cells	100	0.3448275862068966	TCGA-FS-A4F9-06A-01-TSA
T_cells-tumor_purity	77	0.21875	TCGA-FS-A4F9-06A-01-TSA
endothelial_cells-tumor_purity	80	0.25236593059936907	TCGA-FS-A4F9-06A-01-TSA
CAFs-T_cells	30	0.23255813953488372	TCGA-ER-A42H-01A-01-TSA
CAFs-endothelial_cells	91	0.6190476190476191	TCGA-ER-A42H-01A-01-TSA
CAFs-tumor_purity	35	0.11945392491467577	TCGA-ER-A42H-01A-01-TSA
T_cells-endothelial_cells	25	0.1984126984126984	TCGA-ER-A42H-01A-01-TSA
T_cells-tumor_purity	3	0.012605042016806723	TCGA-ER-A42H-01A-01-TSA
endothelial_cells-tumor_purity	42	0.1510791366906475	TCGA-ER-A42H-01A-01-TSA
CAFs-T_cells	95	0.22144522144522144	TCGA-FR-A726-01A-01-TS1
CAFs-endothelial_cells	164	0.4699140401146132	TCGA-FR-A726-01A-01-TS1
CAFs-tumor_purity	112	0.13445378151260504	TCGA-FR-A726-01A-01-TS1
T_cells-endothelial_cells	116	0.30606860158311344	TCGA-FR-A726-01A-01-TS1
T_cells-tumor_purity	127	0.15875	TCGA-FR-A726-01A-01-TS1
endothelial_cells-tumor_purity	111	0.13788819875776398	TCGA-FR-A726-01A-01-TS1
CAFs-T_cells	250	0.49407114624505927	TCGA-OD-A75X-06A-01-TSA
CAFs-endothelial_cells	151	0.4136986301369863	TCGA-OD-A75X-06A-01-TSA
CAFs-tumor_purity	97	0.17259786476868327	TCGA-OD-A75X-06A-01-TSA
T_cells-endothelial_cells	132	0.2894736842105263	TCGA-OD-A75X-06A-01-TSA
T_cells-tumor_purity	148	0.2538593481989708	TCGA-OD-A75X-06A-01-TSA
endothelial_cells-tumor_purity	35	0.07675438596491228	TCGA-OD-A75X-06A-01-TSA
CAFs-T_cells	350	0.5185185185185185	TCGA-D3-A3CF-06A-01-TS1
CAFs-endothelial_cells	320	0.5765765765765766	TCGA-D3-A3CF-06A-01-TS1
CAFs-tumor_purity	48	0.06657420249653259	TCGA-D3-A3CF-06A-01-TS1
T_cells-endothelial_cells	398	0.5482093663911846	TCGA-D3-A3CF-06A-01-TS1
T_cells-tumor_purity	187	0.2250300842358604	TCGA-D3-A3CF-06A-01-TS1
endothelial_cells-tumor_purity	134	0.18256130790190736	TCGA-D3-A3CF-06A-01-TS1
CAFs-T_cells	91	0.1891891891891892	TCGA-D3-A2JG-06A-01-TSA
CAFs-endothelial_cells	152	0.3415730337078652	TCGA-D3-A2JG-06A-01-TSA
CAFs-tumor_purity	88	0.10091743119266056	TCGA-D3-A2JG-06A-01-TSA
T_cells-endothelial_cells	149	0.2876447876447876	TCGA-D3-A2JG-06A-01-TSA
T_cells-tumor_purity	133	0.14827201783723523	TCGA-D3-A2JG-06A-01-TSA
endothelial_cells-tumor_purity	138	0.1504907306434024	TCGA-D3-A2JG-06A-01-TSA
CAFs-T_cells	286	0.5181159420289855	TCGA-ER-A3ET-06A-01-TSA
CAFs-endothelial_cells	464	0.8467153284671532	TCGA-ER-A3ET-06A-01-TSA
CAFs-tumor_purity	10	0.018214936247723135	TCGA-ER-A3ET-06A-01-TSA
T_cells-endothelial_cells	264	0.5387755102040817	TCGA-ER-A3ET-06A-01-TSA
T_cells-tumor_purity	1	0.0033333333333333335	TCGA-ER-A3ET-06A-01-TSA
endothelial_cells-tumor_purity	1	0.002109704641350211	TCGA-ER-A3ET-06A-01-TSA
CAFs-T_cells	122	0.6039603960396039	TCGA-EE-A2GJ-06A-01-TS1
CAFs-endothelial_cells	133	0.764367816091954	TCGA-EE-A2GJ-06A-01-TS1
CAFs-tumor_purity	19	0.032590051457975985	TCGA-EE-A2GJ-06A-01-TS1
T_cells-endothelial_cells	127	0.6414141414141414	TCGA-EE-A2GJ-06A-01-TS1
T_cells-tumor_purity	39	0.06712564543889846	TCGA-EE-A2GJ-06A-01-TS1
endothelial_cells-tumor_purity	25	0.04325259515570934	TCGA-EE-A2GJ-06A-01-TS1
CAFs-T_cells	33	0.3142857142857143	TCGA-D9-A6EA-06A-01-TS1
CAFs-endothelial_cells	29	0.3670886075949367	TCGA-D9-A6EA-06A-01-TS1
CAFs-tumor_purity	13	0.06403940886699508	TCGA-D9-A6EA-06A-01-TS1
T_cells-endothelial_cells	37	0.38144329896907214	TCGA-D9-A6EA-06A-01-TS1
T_cells-tumor_purity	14	0.06140350877192982	TCGA-D9-A6EA-06A-01-TS1
endothelial_cells-tumor_purity	9	0.04433497536945813	TCGA-D9-A6EA-06A-01-TS1
CAFs-T_cells	2	0.0111731843575419	TCGA-D9-A4Z2-01A-01-TS1
CAFs-endothelial_cells	43	0.2529411764705882	TCGA-D9-A4Z2-01A-01-TS1
CAFs-tumor_purity	155	0.41114058355437666	TCGA-D9-A4Z2-01A-01-TS1
T_cells-endothelial_cells	1	0.017543859649122806	TCGA-D9-A4Z2-01A-01-TS1
T_cells-tumor_purity	10	0.027247956403269755	TCGA-D9-A4Z2-01A-01-TS1
endothelial_cells-tumor_purity	37	0.09946236559139784	TCGA-D9-A4Z2-01A-01-TS1
CAFs-T_cells	203	0.4403470715835141	TCGA-EB-A57M-01A-05-TSE
CAFs-endothelial_cells	334	0.6958333333333333	TCGA-EB-A57M-01A-05-TSE
CAFs-tumor_purity	148	0.31759656652360513	TCGA-EB-A57M-01A-05-TSE
T_cells-endothelial_cells	198	0.5103092783505154	TCGA-EB-A57M-01A-05-TSE
T_cells-tumor_purity	20	0.0546448087431694	TCGA-EB-A57M-01A-05-TSE
endothelial_cells-tumor_purity	111	0.2611764705882353	TCGA-EB-A57M-01A-05-TSE
CAFs-T_cells	82	0.1771058315334773	TCGA-XV-AAZV-01A-01-TSA
CAFs-endothelial_cells	175	0.3812636165577342	TCGA-XV-AAZV-01A-01-TSA
CAFs-tumor_purity	193	0.3776908023483366	TCGA-XV-AAZV-01A-01-TSA
T_cells-endothelial_cells	24	0.0963855421686747	TCGA-XV-AAZV-01A-01-TSA
T_cells-tumor_purity	24	0.07523510971786834	TCGA-XV-AAZV-01A-01-TSA
endothelial_cells-tumor_purity	33	0.08270676691729323	TCGA-XV-AAZV-01A-01-TSA
CAFs-T_cells	456	0.608	TCGA-FR-A7U9-06A-01-TSA
CAFs-endothelial_cells	319	0.44553072625698326	TCGA-FR-A7U9-06A-01-TSA
CAFs-tumor_purity	182	0.23728813559322035	TCGA-FR-A7U9-06A-01-TSA
T_cells-endothelial_cells	238	0.40823327615780447	TCGA-FR-A7U9-06A-01-TSA
T_cells-tumor_purity	33	0.04700854700854701	TCGA-FR-A7U9-06A-01-TSA
endothelial_cells-tumor_purity	43	0.08253358925143954	TCGA-FR-A7U9-06A-01-TSA
CAFs-T_cells	423	0.4519230769230769	TCGA-DA-A1HW-06A-01-TSA
CAFs-endothelial_cells	416	0.659270998415214	TCGA-DA-A1HW-06A-01-TSA
CAFs-tumor_purity	3	0.005405405405405406	TCGA-DA-A1HW-06A-01-TSA
T_cells-endothelial_cells	561	0.5936507936507937	TCGA-DA-A1HW-06A-01-TSA
T_cells-tumor_purity	89	0.09590517241379311	TCGA-DA-A1HW-06A-01-TSA
endothelial_cells-tumor_purity	18	0.026200873362445413	TCGA-DA-A1HW-06A-01-TSA
CAFs-T_cells	13	0.11711711711711711	TCGA-EE-A185-06A-01-TS1
CAFs-endothelial_cells	8	0.09195402298850575	TCGA-EE-A185-06A-01-TS1
CAFs-tumor_purity	0	0.0	TCGA-EE-A185-06A-01-TS1
T_cells-endothelial_cells	23	0.14556962025316456	TCGA-EE-A185-06A-01-TS1
T_cells-tumor_purity	41	0.125	TCGA-EE-A185-06A-01-TS1
endothelial_cells-tumor_purity	50	0.1724137931034483	TCGA-EE-A185-06A-01-TS1
CAFs-T_cells	13	0.11711711711711711	TCGA-EE-A3J8-06A-01-TSA
CAFs-endothelial_cells	13	0.11206896551724138	TCGA-EE-A3J8-06A-01-TSA
CAFs-tumor_purity	2	0.007462686567164179	TCGA-EE-A3J8-06A-01-TSA
T_cells-endothelial_cells	52	0.31137724550898205	TCGA-EE-A3J8-06A-01-TSA
T_cells-tumor_purity	39	0.12149532710280374	TCGA-EE-A3J8-06A-01-TSA
endothelial_cells-tumor_purity	57	0.18506493506493507	TCGA-EE-A3J8-06A-01-TSA
CAFs-T_cells	172	0.6590038314176245	TCGA-ER-A19P-06A-01-TSA
CAFs-endothelial_cells	157	0.8177083333333334	TCGA-ER-A19P-06A-01-TSA
CAFs-tumor_purity	1	0.0051813471502590676	TCGA-ER-A19P-06A-01-TSA
T_cells-endothelial_cells	160	0.6060606060606061	TCGA-ER-A19P-06A-01-TSA
T_cells-tumor_purity	5	0.01893939393939394	TCGA-ER-A19P-06A-01-TSA
endothelial_cells-tumor_purity	4	0.022099447513812154	TCGA-ER-A19P-06A-01-TSA
CAFs-T_cells	96	0.2891566265060241	TCGA-EB-A85I-01A-01-TSA
CAFs-endothelial_cells	58	0.44274809160305345	TCGA-EB-A85I-01A-01-TSA
CAFs-tumor_purity	15	0.04335260115606936	TCGA-EB-A85I-01A-01-TSA
T_cells-endothelial_cells	67	0.20059880239520958	TCGA-EB-A85I-01A-01-TSA
T_cells-tumor_purity	158	0.38072289156626504	TCGA-EB-A85I-01A-01-TSA
endothelial_cells-tumor_purity	15	0.047021943573667714	TCGA-EB-A85I-01A-01-TSA
